category,discounted_price,original_price,rating,discount_pct,price_ending,pricing_type,units_sold
Bady and Kids,220.0,,4.4,,20.0,Other,360
Bady and Kids,175.0,599.0,4.0,70.78464106844741,75.0,Other,152
Bady and Kids,186.0,239.0,4.0,22.17573221757322,86.0,Other,158
Bady and Kids,132.0,256.0,4.5,48.4375,32.0,Other,297
Bady and Kids,230.0,,4.3,,30.0,Other,429
Bady and Kids,141.0,178.0,4.4,20.786516853932586,41.0,Other,79
Bady and Kids,180.0,,4.2,,80.0,Other,416
Bady and Kids,198.0,330.0,4.4,40.0,98.0,Other,213
Bady and Kids,220.0,,4.3,,20.0,Other,456
Bady and Kids,180.0,229.0,4.2,21.397379912663755,80.0,Other,463
Bady and Kids,242.0,399.0,4.3,39.34837092731829,42.0,Other,263
Bady and Kids,62.0,79.0,4.4,21.518987341772153,62.0,Other,91
Bady and Kids,169.0,399.0,4.2,57.64411027568922,69.0,Other,204
Bady and Kids,370.0,569.0,4.1,34.973637961335676,70.0,Other,338
Bady and Kids,94.0,179.0,4.3,47.486033519553075,94.0,Other,451
Bady and Kids,170.0,180.0,4.4,5.555555555555555,70.0,Other,420
Bady and Kids,180.0,396.0,4.8,54.54545454545454,80.0,Other,432
Bady and Kids,146.0,179.0,4.2,18.435754189944134,46.0,Other,360
Bady and Kids,171.0,349.0,4.3,51.00286532951289,71.0,Other,202
Bady and Kids,134.0,199.0,4.2,32.663316582914575,34.0,Other,129
Bady and Kids,199.0,300.0,4.2,33.666666666666664,99.0,Charm,206
Bady and Kids,564.0,699.0,3.3,19.313304721030043,64.0,Other,264
Bady and Kids,297.0,349.0,4.3,14.899713467048711,97.0,Other,395
Bady and Kids,583.0,799.0,3.9,27.033792240300375,83.0,Other,184
Bady and Kids,171.0,199.0,4.2,14.07035175879397,71.0,Other,88
Bady and Kids,349.0,850.0,4.1,58.94117647058823,49.0,Other,245
Bady and Kids,285.0,349.0,3.9,18.33810888252149,85.0,Other,364
Bady and Kids,436.0,649.0,3.9,32.81972265023113,36.0,Other,92
Bady and Kids,161.0,299.0,3.9,46.15384615384615,61.0,Other,50
Bady and Kids,499.0,850.0,3.9,41.294117647058826,99.0,Charm,363
Bady and Kids,125.0,179.0,4.2,30.16759776536313,25.0,Other,404
Bady and Kids,257.0,399.0,4.1,35.58897243107769,57.0,Other,74
Bady and Kids,249.0,799.0,3.6,68.8360450563204,49.0,Other,310
Bady and Kids,2939.0,3995.0,4.0,26.433041301627036,39.0,Other,215
Bady and Kids,271.0,349.0,3.7,22.349570200573066,71.0,Other,474
Bady and Kids,137.0,199.0,4.1,31.155778894472363,37.0,Other,225
Bady and Kids,664.0,1399.0,4.3,52.53752680486061,64.0,Other,271
Bady and Kids,166.0,299.0,3.3,44.481605351170565,66.0,Other,281
Bady and Kids,159.0,199.0,4.0,20.100502512562816,59.0,Other,357
Bady and Kids,2591.0,3595.0,3.7,27.92767732962448,91.0,Other,263
Bady and Kids,1440.0,1590.0,4.2,9.433962264150944,40.0,Other,461
Bady and Kids,116.0,129.0,4.1,10.077519379844961,16.0,Other,455
Bady and Kids,257.0,399.0,4.0,35.58897243107769,57.0,Other,177
Bady and Kids,769.0,1499.0,4.1,48.69913275517012,69.0,Other,73
Bady and Kids,1386.0,1699.0,4.4,18.42260153031195,86.0,Other,487
Bady and Kids,549.0,950.0,4.0,42.21052631578948,49.0,Other,260
Bady and Kids,599.0,950.0,3.8,36.94736842105264,99.0,Charm,145
Bady and Kids,2876.0,4095.0,3.7,29.76800976800977,76.0,Other,89
Bady and Kids,1440.0,1590.0,4.2,9.433962264150944,40.0,Other,123
Bady and Kids,154.0,199.0,3.1,22.613065326633166,54.0,Other,196
Bady and Kids,166.0,279.0,3.2,40.50179211469534,66.0,Other,51
Bady and Kids,274.0,296.0,4.3,7.4324324324324325,74.0,Other,162
Bady and Kids,1386.0,1699.0,4.0,18.42260153031195,86.0,Other,473
Bady and Kids,219.0,249.0,4.3,12.048192771084338,19.0,Other,341
Bady and Kids,499.0,850.0,3.9,41.294117647058826,99.0,Charm,268
Bady and Kids,243.0,399.0,4.3,39.097744360902254,43.0,Other,389
Bady and Kids,262.0,339.0,4.3,22.71386430678466,62.0,Other,132
Bady and Kids,160.0,179.0,4.4,10.614525139664805,60.0,Other,106
Bady and Kids,499.0,1500.0,3.8,66.73333333333333,99.0,Charm,339
Bady and Kids,379.0,565.0,3.3,32.92035398230089,79.0,Other,118
Bady and Kids,1299.0,2500.0,4.0,48.04,99.0,Charm,349
Bady and Kids,199.0,,4.7,,99.0,Charm,359
Bady and Kids,354.0,,4.8,,54.0,Other,370
Bady and Kids,302.0,303.0,4.5,0.33003300330033003,2.0,Other,464
Bady and Kids,725.0,,4.5,,25.0,Other,394
Bady and Kids,799.0,,4.5,,99.0,Charm,275
Bady and Kids,314.0,315.0,4.3,0.31746031746031744,14.0,Other,311
Bady and Kids,795.0,,4.6,,95.0,Other,391
Bady and Kids,259.0,,4.0,,59.0,Other,122
Bady and Kids,297.0,305.0,4.5,2.622950819672131,97.0,Other,429
Bady and Kids,585.0,,4.4,,85.0,Other,164
Bady and Kids,795.0,,4.6,,95.0,Other,330
Bady and Kids,299.0,,4.1,,99.0,Charm,326
Bady and Kids,799.0,,4.6,,99.0,Charm,260
Bady and Kids,670.0,,4.3,,70.0,Other,361
Bady and Kids,415.0,475.0,4.5,12.631578947368421,15.0,Other,63
Bady and Kids,175.0,,3.7,,75.0,Other,254
Bady and Kids,799.0,,4.6,,99.0,Charm,435
Bady and Kids,715.0,,4.5,,15.0,Other,475
Bady and Kids,390.0,,4.4,,90.0,Other,278
Bady and Kids,199.0,,4.3,,99.0,Charm,294
Bady and Kids,760.0,,4.4,,60.0,Other,473
Bady and Kids,670.0,,4.5,,70.0,Other,381
Bady and Kids,795.0,850.0,3.7,6.470588235294119,95.0,Other,143
Bady and Kids,349.0,375.0,4.4,6.933333333333333,49.0,Other,56
Bady and Kids,475.0,,4.4,,75.0,Other,150
Bady and Kids,670.0,,4.4,,70.0,Other,153
Bady and Kids,399.0,400.0,4.0,0.25,99.0,Charm,478
Bady and Kids,449.0,,3.8,,49.0,Other,194
Bady and Kids,670.0,,4.3,,70.0,Other,313
Bady and Kids,510.0,535.0,4.4,4.672897196261682,10.0,Other,239
Bady and Kids,539.0,599.0,4.0,10.01669449081803,39.0,Other,94
Bady and Kids,175.0,,3.8,,75.0,Other,454
Bady and Kids,760.0,,4.3,,60.0,Other,284
Bady and Kids,387.0,430.0,4.0,10.0,87.0,Other,64
Bady and Kids,399.0,400.0,4.3,0.25,99.0,Charm,135
Bady and Kids,299.0,,4.0,,99.0,Charm,190
Bady and Kids,344.0,345.0,4.5,0.2898550724637681,44.0,Other,155
Bady and Kids,358.0,,4.3,,58.0,Other,60
Bady and Kids,670.0,,4.2,,70.0,Other,89
Bady and Kids,300.0,,4.1,,0.0,Round,92
Bady and Kids,422.0,445.0,4.1,5.168539325842696,22.0,Other,248
Bady and Kids,579.0,,4.3,,79.0,Other,96
Bady and Kids,179.0,450.0,4.2,60.22222222222222,79.0,Other,431
Bady and Kids,479.0,,4.4,,79.0,Other,61
Bady and Kids,499.0,,4.5,,99.0,Charm,408
Bady and Kids,219.0,800.0,4.3,72.625,19.0,Other,320
Bady and Kids,155.0,,4.3,,55.0,Other,485
Bady and Kids,296.0,399.0,3.4,25.81453634085213,96.0,Other,156
Bady and Kids,125.0,,4.3,,25.0,Other,461
Bady and Kids,150.0,,4.2,,50.0,Other,498
Bady and Kids,280.0,,4.4,,80.0,Other,286
Bady and Kids,616.0,649.0,4.2,5.084745762711865,16.0,Other,151
Bady and Kids,210.0,215.0,4.3,2.3255813953488373,10.0,Other,339
Bady and Kids,399.0,,4.0,,99.0,Charm,286
Bady and Kids,159.0,189.0,4.3,15.873015873015872,59.0,Other,134
Bady and Kids,270.0,,4.4,,70.0,Other,394
Bady and Kids,155.0,,4.3,,55.0,Other,277
Bady and Kids,99.0,,4.3,,99.0,Charm,410
Bady and Kids,499.0,,4.1,,99.0,Charm,258
Bady and Kids,299.0,598.0,4.4,50.0,99.0,Charm,390
Bady and Kids,349.0,,3.6,,49.0,Other,196
Bady and Kids,580.0,599.0,4.2,3.1719532554257093,80.0,Other,128
Bady and Kids,349.0,,3.6,,49.0,Other,415
Bady and Kids,479.0,,3.8,,79.0,Other,105
Bady and Kids,190.0,,4.2,,90.0,Other,297
Bady and Kids,199.0,,4.2,,99.0,Charm,254
Bady and Kids,206.0,229.0,4.3,10.043668122270741,6.0,Other,256
Bady and Kids,499.0,,4.1,,99.0,Charm,391
Bady and Kids,290.0,,4.2,,90.0,Other,133
Bady and Kids,260.0,,4.3,,60.0,Other,255
Bady and Kids,335.0,,3.9,,35.0,Other,291
Bady and Kids,325.0,,4.3,,25.0,Other,378
Bady and Kids,374.0,375.0,4.3,0.26666666666666666,74.0,Other,339
Bady and Kids,149.0,,4.3,,49.0,Other,192
Bady and Kids,149.0,,4.4,,49.0,Other,418
Bady and Kids,297.0,,4.2,,97.0,Other,300
Bady and Kids,299.0,,4.3,,99.0,Charm,66
Bady and Kids,230.0,,4.1,,30.0,Other,386
Bady and Kids,125.0,,4.3,,25.0,Other,102
Bady and Kids,295.0,,3.9,,95.0,Other,451
Bady and Kids,917.0,1296.0,4.4,29.24382716049383,17.0,Other,440
Bady and Kids,189.0,249.0,4.2,24.096385542168676,89.0,Other,274
Bady and Kids,170.0,219.0,4.2,22.37442922374429,70.0,Other,374
Bady and Kids,193.0,259.0,4.2,25.482625482625483,93.0,Other,109
Bady and Kids,169.0,399.0,4.1,57.64411027568922,69.0,Other,314
Bady and Kids,160.0,499.0,4.1,67.93587174348697,60.0,Other,321
Bady and Kids,199.0,599.0,4.2,66.7779632721202,99.0,Charm,368
Bady and Kids,399.0,540.0,4.3,26.111111111111114,99.0,Charm,58
Bady and Kids,232.0,315.0,4.3,26.34920634920635,32.0,Other,174
Bady and Kids,211.0,799.0,4.0,73.59198998748435,11.0,Other,81
Bady and Kids,269.0,,4.1,,69.0,Other,260
Bady and Kids,258.0,369.0,4.2,30.081300813008134,58.0,Other,184
Bady and Kids,183.0,249.0,4.3,26.506024096385545,83.0,Other,347
Bady and Kids,263.0,399.0,4.5,34.08521303258145,63.0,Other,93
Bady and Kids,193.0,259.0,4.3,25.482625482625483,93.0,Other,353
Bady and Kids,249.0,297.0,4.0,16.161616161616163,49.0,Other,227
Bady and Kids,379.0,499.0,4.4,24.04809619238477,79.0,Other,179
Bady and Kids,241.0,249.0,4.1,3.2128514056224895,41.0,Other,53
Bady and Kids,170.0,219.0,4.2,22.37442922374429,70.0,Other,404
Bady and Kids,399.0,540.0,4.4,26.111111111111114,99.0,Charm,207
Bady and Kids,242.0,319.0,4.1,24.137931034482758,42.0,Other,182
Bady and Kids,209.0,249.0,4.4,16.06425702811245,9.0,Other,76
Bady and Kids,263.0,399.0,4.6,34.08521303258145,63.0,Other,305
Bady and Kids,899.0,,4.7,,99.0,Charm,188
Bady and Kids,209.0,499.0,4.1,58.116232464929865,9.0,Other,159
Bady and Kids,165.0,299.0,4.1,44.81605351170568,65.0,Other,184
Bady and Kids,175.0,219.0,3.8,20.091324200913242,75.0,Other,440
Bady and Kids,288.0,600.0,4.3,52.0,88.0,Other,359
Bady and Kids,198.0,239.0,3.8,17.154811715481173,98.0,Other,292
Bady and Kids,123.0,159.0,4.4,22.641509433962266,23.0,Other,256
Bady and Kids,159.0,199.0,4.1,20.100502512562816,59.0,Other,334
Bady and Kids,499.0,699.0,4.3,28.612303290414882,99.0,Charm,80
Bady and Kids,224.0,299.0,4.3,25.08361204013378,24.0,Other,455
Bady and Kids,157.0,229.0,4.0,31.4410480349345,57.0,Other,433
Bady and Kids,279.0,350.0,4.2,20.285714285714285,79.0,Other,199
Bady and Kids,399.0,540.0,4.3,26.111111111111114,99.0,Charm,175
Bady and Kids,186.0,249.0,4.4,25.301204819277107,86.0,Other,215
Bady and Kids,193.0,259.0,4.2,25.482625482625483,93.0,Other,211
Bady and Kids,279.0,399.0,4.0,30.075187969924812,79.0,Other,437
Bady and Kids,425.0,1200.0,4.6,64.58333333333334,25.0,Other,490
Bady and Kids,5414.0,5999.0,4.1,9.75162527087848,14.0,Other,496
Bady and Kids,1332.0,2999.0,4.3,55.58519506502167,32.0,Other,180
Bady and Kids,299.0,555.0,4.1,46.126126126126124,99.0,Charm,420
Bady and Kids,223.0,299.0,4.2,25.418060200668897,23.0,Other,219
Bady and Kids,277.0,899.0,4.2,69.18798665183537,77.0,Other,212
Bady and Kids,225.0,299.0,3.7,24.74916387959866,25.0,Other,187
Bady and Kids,153.0,185.0,4.0,17.2972972972973,53.0,Other,180
Bady and Kids,1332.0,2999.0,4.3,55.58519506502167,32.0,Other,449
Bady and Kids,549.0,1499.0,4.3,63.37558372248166,49.0,Other,462
Bady and Kids,329.0,999.0,4.2,67.06706706706707,29.0,Other,80
Bady and Kids,124.0,199.0,4.0,37.68844221105528,24.0,Other,181
Bady and Kids,469.0,1899.0,3.8,75.30279094260138,69.0,Other,160
Bady and Kids,241.0,358.0,4.2,32.68156424581006,41.0,Other,405
Bady and Kids,299.0,799.0,4.1,62.57822277847309,99.0,Charm,390
Bady and Kids,349.0,1200.0,4.0,70.91666666666666,49.0,Other,435
Bady and Kids,1196.0,2999.0,4.1,60.120040013337785,96.0,Other,258
Bady and Kids,640.0,1999.0,4.2,67.983991995998,40.0,Other,117
Bady and Kids,415.0,999.0,4.2,58.45845845845846,15.0,Other,364
Bady and Kids,902.0,1999.0,4.2,54.87743871935968,2.0,Other,370
Bady and Kids,476.0,649.0,4.6,26.656394453004623,76.0,Other,309
Bady and Kids,299.0,899.0,4.2,66.74082313681868,99.0,Charm,181
Bady and Kids,349.0,475.0,4.2,26.526315789473685,49.0,Other,461
Bady and Kids,358.0,999.0,4.0,64.16416416416416,58.0,Other,112
Bady and Kids,959.0,1499.0,4.7,36.02401601067378,59.0,Other,367
Bady and Kids,329.0,999.0,4.2,67.06706706706707,29.0,Other,232
Bady and Kids,329.0,999.0,4.2,67.06706706706707,29.0,Other,339
Bady and Kids,285.0,599.0,4.0,52.42070116861436,85.0,Other,130
Bady and Kids,586.0,839.0,4.3,30.154946364719905,86.0,Other,274
Bady and Kids,549.0,1499.0,4.3,63.37558372248166,49.0,Other,229
Bady and Kids,299.0,598.0,4.1,50.0,99.0,Charm,198
Bady and Kids,487.0,795.0,4.3,38.742138364779876,87.0,Other,259
Bady and Kids,996.0,2499.0,4.5,60.14405762304922,96.0,Other,479
Bady and Kids,284.0,799.0,4.0,64.4555694618273,84.0,Other,311
Bady and Kids,333.0,555.0,4.2,40.0,33.0,Other,477
Bady and Kids,329.0,599.0,4.2,45.07512520868113,29.0,Other,401
Bady and Kids,474.0,699.0,4.1,32.18884120171674,74.0,Other,260
Bady and Kids,220.0,339.0,4.0,35.10324483775811,20.0,Other,80
Bady and Kids,349.0,475.0,4.2,26.526315789473685,49.0,Other,149
Bady and Kids,349.0,999.0,4.3,65.06506506506507,49.0,Other,262
Bady and Kids,299.0,1799.0,4.0,83.37965536409116,99.0,Charm,97
Bady and Kids,449.0,1599.0,4.0,71.91994996873046,49.0,Other,270
Bady and Kids,499.0,1499.0,4.7,66.711140760507,99.0,Charm,399
Bady and Kids,1279.0,2399.0,4.0,46.686119216340145,79.0,Other,466
Bady and Kids,1560.0,3999.0,4.2,60.99024756189048,60.0,Other,200
Bady and Kids,645.0,1299.0,4.0,50.34642032332564,45.0,Other,478
Bady and Kids,340.0,1599.0,3.8,78.73671044402751,40.0,Other,93
Bady and Kids,1699.0,2999.0,3.8,43.347782594198065,99.0,Charm,414
Bady and Kids,3699.0,4995.0,4.3,25.945945945945947,99.0,Charm,238
Bady and Kids,1359.0,2999.0,3.8,54.68489496498833,59.0,Other,433
Bady and Kids,645.0,1299.0,4.0,50.34642032332564,45.0,Other,173
Bady and Kids,425.0,1299.0,3.8,67.28252501924558,25.0,Other,120
Bady and Kids,1433.0,4199.0,3.9,65.87282686353893,33.0,Other,292
Bady and Kids,340.0,1299.0,3.7,73.82602001539645,40.0,Other,194
Bady and Kids,1279.0,2099.0,4.1,39.066222010481184,79.0,Other,214
Bady and Kids,2070.0,4250.0,4.0,51.294117647058826,70.0,Other,182
Bady and Kids,499.0,1499.0,4.3,66.711140760507,99.0,Charm,135
Bady and Kids,1359.0,2999.0,3.8,54.68489496498833,59.0,Other,498
Bady and Kids,1279.0,2399.0,4.1,46.686119216340145,79.0,Other,51
Bady and Kids,779.0,1799.0,3.8,56.69816564758199,79.0,Other,311
Bady and Kids,8969.0,12999.0,4.1,31.00238479883068,69.0,Other,297
Bady and Kids,1359.0,2999.0,3.8,54.68489496498833,59.0,Other,384
Bady and Kids,399.0,1299.0,3.8,69.28406466512702,99.0,Charm,313
Bady and Kids,2944.0,6999.0,4.4,57.93684812116017,44.0,Other,232
Bady and Kids,1434.0,4199.0,3.9,65.8490116694451,34.0,Other,220
Bady and Kids,299.0,999.0,4.0,70.07007007007007,99.0,Charm,498
Bady and Kids,1699.0,2999.0,3.8,43.347782594198065,99.0,Charm,142
Bady and Kids,492.0,1599.0,3.8,69.23076923076923,92.0,Other,266
Bady and Kids,3419.0,5999.0,4.4,43.00716786131022,19.0,Other,306
Bady and Kids,849.0,2000.0,4.1,57.550000000000004,49.0,Other,449
Bady and Kids,3099.0,4100.0,4.1,24.414634146341463,99.0,Charm,293
Bady and Kids,849.0,2000.0,4.1,57.550000000000004,49.0,Other,493
Bady and Kids,1434.0,4199.0,3.9,65.8490116694451,34.0,Other,280
Bady and Kids,806.0,2000.0,4.1,59.699999999999996,6.0,Other,421
Bady and Kids,336.0,1295.0,3.7,74.05405405405405,36.0,Other,351
Bady and Kids,355.0,853.0,3.8,58.38218053927315,55.0,Other,278
Bady and Kids,6499.0,9999.0,5.0,35.003500350035004,99.0,Charm,373
Bady and Kids,399.0,999.0,3.2,60.06006006006006,99.0,Charm,309
Bady and Kids,424.0,1599.0,3.5,73.48342714196373,24.0,Other,85
Bady and Kids,299.0,999.0,3.7,70.07007007007007,99.0,Charm,269
Bady and Kids,5850.0,9999.0,4.2,41.494149414941496,50.0,Other,305
Bady and Kids,1999.0,2799.0,4.1,28.5816362986781,99.0,Charm,324
Bady and Kids,3775.0,5299.0,5.0,28.760143423287417,75.0,Other,267
Bady and Kids,222.0,297.0,4.2,25.252525252525253,22.0,Other,187
Bady and Kids,74.0,99.0,4.0,25.252525252525253,74.0,Other,249
Bady and Kids,222.0,297.0,4.4,25.252525252525253,22.0,Other,481
Bady and Kids,169.0,199.0,3.9,15.07537688442211,69.0,Other,102
Bady and Kids,1149.0,2500.0,4.2,54.04,49.0,Other,155
Bady and Kids,2199.0,4999.0,3.8,56.011202240448085,99.0,Charm,87
Bady and Kids,121.0,150.0,4.1,19.333333333333332,21.0,Other,465
Bady and Kids,239.0,999.0,4.0,76.07607607607608,39.0,Other,485
Bady and Kids,249.0,500.0,4.2,50.2,49.0,Other,220
Bady and Kids,168.0,198.0,4.1,15.151515151515152,68.0,Other,205
Bady and Kids,169.0,199.0,4.4,15.07537688442211,69.0,Other,200
Bady and Kids,84.0,99.0,4.0,15.151515151515152,84.0,Other,406
Bady and Kids,299.0,360.0,4.3,16.944444444444446,99.0,Charm,50
Bady and Kids,3869.0,4699.0,4.9,17.663332623962546,69.0,Other,179
Bady and Kids,499.0,1200.0,4.2,58.416666666666664,99.0,Charm,106
Bady and Kids,300.0,,4.0,,0.0,Round,108
Bady and Kids,169.0,199.0,3.8,15.07537688442211,69.0,Other,399
Bady and Kids,3062.0,4299.0,4.3,28.774133519423124,62.0,Other,398
Bady and Kids,2450.0,3750.0,4.5,34.66666666666667,50.0,Other,235
Bady and Kids,254.0,299.0,4.0,15.050167224080269,54.0,Other,330
Bady and Kids,84.0,99.0,4.1,15.151515151515152,84.0,Other,100
Bady and Kids,1709.0,2493.0,3.8,31.448054552747696,9.0,Other,344
Bady and Kids,1199.0,2500.0,4.3,52.04,99.0,Charm,417
Bady and Kids,152.0,210.0,3.8,27.61904761904762,52.0,Other,355
Bady and Kids,399.0,500.0,4.2,20.200000000000003,99.0,Charm,406
Bady and Kids,360.0,,5.0,,60.0,Other,489
Bady and Kids,211.0,249.0,4.1,15.261044176706829,11.0,Other,395
Bady and Kids,126.0,205.0,4.6,38.53658536585366,26.0,Other,341
Bady and Kids,279.0,350.0,4.2,20.285714285714285,79.0,Other,296
Bady and Kids,360.0,,5.0,,60.0,Other,312
Bady and Kids,227.0,250.0,4.2,9.2,27.0,Other,488
Bady and Kids,179.0,240.0,3.8,25.416666666666664,79.0,Other,447
Bady and Kids,363.0,619.0,3.6,41.35702746365105,63.0,Other,129
Bady and Kids,360.0,,4.9,,60.0,Other,207
Bady and Kids,449.0,550.0,4.3,18.363636363636363,49.0,Other,57
Bady and Kids,337.0,350.0,4.2,3.7142857142857144,37.0,Other,124
Bady and Kids,213.0,329.0,3.2,35.25835866261398,13.0,Other,459
Bady and Kids,302.0,336.0,4.0,10.119047619047619,2.0,Other,401
Bady and Kids,208.0,319.0,3.3,34.79623824451411,8.0,Other,207
Bady and Kids,1139.0,1499.0,4.1,24.016010673782525,39.0,Other,111
Bady and Kids,199.0,400.0,3.9,50.24999999999999,99.0,Charm,265
Bady and Kids,199.0,450.0,3.9,55.77777777777778,99.0,Charm,437
Bady and Kids,303.0,695.0,4.2,56.402877697841724,3.0,Other,450
Bady and Kids,248.0,450.0,3.6,44.888888888888886,48.0,Other,140
Bady and Kids,217.0,388.0,3.9,44.072164948453604,17.0,Other,303
Bady and Kids,1473.0,2699.0,4.3,45.424231196739534,73.0,Other,346
Bady and Kids,375.0,499.0,3.9,24.849699398797593,75.0,Other,402
Bady and Kids,129.0,500.0,3.7,74.2,29.0,Other,284
Bady and Kids,161.0,499.0,3.9,67.73547094188376,61.0,Other,373
Bady and Kids,1587.0,3398.0,4.2,53.29605650382578,87.0,Other,497
Bady and Kids,289.0,599.0,4.1,51.75292153589316,89.0,Other,277
Bady and Kids,199.0,400.0,3.8,50.24999999999999,99.0,Charm,192
Bady and Kids,1647.0,4399.0,4.1,62.559672652875655,47.0,Other,445
Bady and Kids,449.0,599.0,3.9,25.041736227045075,49.0,Other,473
Bady and Kids,303.0,785.0,4.3,61.401273885350314,3.0,Other,375
Bady and Kids,166.0,299.0,4.0,44.481605351170565,66.0,Other,256
Bady and Kids,125.0,179.0,3.9,30.16759776536313,25.0,Other,232
Bady and Kids,449.0,799.0,3.9,43.80475594493116,49.0,Other,104
Bady and Kids,152.0,299.0,4.1,49.163879598662206,52.0,Other,102
Bady and Kids,279.0,599.0,4.3,53.42237061769616,79.0,Other,92
Bady and Kids,193.0,400.0,3.8,51.74999999999999,93.0,Other,313
Bady and Kids,199.0,399.0,3.9,50.125313283208015,99.0,Charm,477
Bady and Kids,179.0,399.0,4.0,55.13784461152882,79.0,Other,227
Bady and Kids,349.0,500.0,3.9,30.2,49.0,Other,256
Bady and Kids,253.0,299.0,4.3,15.384615384615385,53.0,Other,212
Bady and Kids,185.0,699.0,3.8,73.53361945636624,85.0,Other,365
Bady and Kids,199.0,400.0,3.9,50.24999999999999,99.0,Charm,177
Bady and Kids,199.0,750.0,3.9,73.46666666666667,99.0,Charm,269
Bady and Kids,199.0,450.0,3.8,55.77777777777778,99.0,Charm,386
Bady and Kids,4464.0,8798.0,4.1,49.26119572630143,64.0,Other,281
Bady and Kids,252.0,899.0,4.0,71.96885428253616,52.0,Other,456
Bady and Kids,359.0,549.0,3.9,34.60837887067395,59.0,Other,333
Bady and Kids,191.0,450.0,3.5,57.55555555555556,91.0,Other,241
Bady and Kids,1671.0,3398.0,4.1,50.82401412595644,71.0,Other,361
Bady and Kids,359.0,599.0,3.1,40.06677796327212,59.0,Other,492
Bady and Kids,258.0,399.0,4.1,35.338345864661655,58.0,Other,75
Bady and Kids,255.0,799.0,4.1,68.08510638297872,55.0,Other,238
Bady and Kids,449.0,699.0,3.9,35.7653791130186,49.0,Other,388
Bady and Kids,224.0,299.0,4.3,25.08361204013378,24.0,Other,443
Bady and Kids,486.0,649.0,4.5,25.115562403698,86.0,Other,370
Bady and Kids,239.0,299.0,4.4,20.066889632107024,39.0,Other,302
Bady and Kids,192.0,215.0,4.4,10.69767441860465,92.0,Other,351
Bady and Kids,517.0,649.0,4.5,20.33898305084746,17.0,Other,327
Bady and Kids,392.0,549.0,4.4,28.59744990892532,92.0,Other,483
Bady and Kids,304.0,479.0,4.3,36.53444676409186,4.0,Other,213
Bady and Kids,299.0,399.0,4.4,25.062656641604008,99.0,Charm,494
Bady and Kids,278.0,349.0,4.3,20.34383954154728,78.0,Other,210
Bady and Kids,233.0,299.0,4.2,22.073578595317723,33.0,Other,185
Bady and Kids,299.0,475.0,4.4,37.05263157894737,99.0,Charm,184
Bady and Kids,248.0,349.0,4.4,28.939828080229223,48.0,Other,88
Bady and Kids,324.0,479.0,4.4,32.35908141962422,24.0,Other,91
Bady and Kids,349.0,649.0,4.3,46.22496147919877,49.0,Other,236
Bady and Kids,308.0,429.0,4.1,28.205128205128204,8.0,Other,415
Bady and Kids,279.0,349.0,4.3,20.057306590257877,79.0,Other,220
Bady and Kids,161.0,170.0,4.3,5.294117647058823,61.0,Other,492
Bady and Kids,234.0,249.0,4.3,6.024096385542169,34.0,Other,132
Bady and Kids,398.0,669.0,4.1,40.50822122571002,98.0,Other,246
Bady and Kids,272.0,349.0,4.4,22.063037249283667,72.0,Other,420
Bady and Kids,714.0,1299.0,4.1,45.03464203233256,14.0,Other,176
Bady and Kids,478.0,669.0,4.4,28.550074738415542,78.0,Other,440
Bady and Kids,306.0,340.0,4.4,10.0,6.0,Other,290
Bady and Kids,841.0,1034.0,4.6,18.665377176015475,41.0,Other,107
Bady and Kids,509.0,599.0,4.4,15.025041736227045,9.0,Other,388
Bady and Kids,382.0,549.0,4.1,30.418943533697636,82.0,Other,151
Bady and Kids,479.0,,4.5,,79.0,Other,182
Bady and Kids,879.0,1098.0,3.9,19.94535519125683,79.0,Other,298
Bady and Kids,545.0,699.0,4.3,22.031473533619454,45.0,Other,56
Bady and Kids,522.0,599.0,4.4,12.85475792988314,22.0,Other,162
Bady and Kids,162.0,499.0,4.2,67.53507014028057,62.0,Other,432
Bady and Kids,486.0,649.0,4.4,25.115562403698,86.0,Other,253
Bady and Kids,379.0,449.0,4.5,15.590200445434299,79.0,Other,406
Bady and Kids,326.0,435.0,4.1,25.057471264367813,26.0,Other,262
Bady and Kids,411.0,510.0,4.4,19.411764705882355,11.0,Other,369
Bady and Kids,615.0,799.0,4.3,23.028785982478098,15.0,Other,393
Bady and Kids,261.0,349.0,4.5,25.214899713467048,61.0,Other,452
Bady and Kids,467.0,599.0,4.4,22.036727879799667,67.0,Other,191
Bady and Kids,510.0,549.0,4.3,7.103825136612022,10.0,Other,332
Bady and Kids,474.0,599.0,4.3,20.868113522537563,74.0,Other,125
Home and Furniture,219.0,940.0,4.1,76.70212765957447,19.0,Other,237
Home and Furniture,559.0,1249.0,4.4,55.24419535628503,59.0,Other,152
Home and Furniture,263.0,699.0,3.9,62.374821173104436,63.0,Other,349
Home and Furniture,207.0,950.0,3.9,78.21052631578948,7.0,Other,402
Home and Furniture,275.0,699.0,3.9,60.65808297567954,75.0,Other,355
Home and Furniture,289.0,499.0,3.1,42.08416833667334,89.0,Other,352
Home and Furniture,474.0,1280.0,4.2,62.96874999999999,74.0,Other,334
Home and Furniture,399.0,639.0,4.1,37.558685446009385,99.0,Charm,405
Home and Furniture,429.0,1099.0,4.2,60.96451319381255,29.0,Other,415
Home and Furniture,320.0,758.0,3.8,57.78364116094987,20.0,Other,482
Home and Furniture,699.0,950.0,4.3,26.421052631578945,99.0,Charm,420
